name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,pctCalm,pctEnergetic,pctHappy,pctSad
Collide - Acoustic Version BY Howie Day...,0.897925166115933,0.504054054054054,0.11383108935128519,5.103806228373703e-05,0.06946936682901819,0.33660901467505244,0.004791566842357452,0.19212681932990056,0.21311475409836064,0.37885284,0.0020988127,0.0044923,0.614556
You And Me BY Lifehouse...,0.12367669208040456,0.33783783783783783,0.3268053855569155,0.0,0.16816200974109202,0.5787473794549266,0.006069318000319436,0.5390100612606576,0.28337236533957844,0.16177431,0.21601036,0.1355394,0.48667592
Life In The City BY The Lumine...,0.549350467426726,0.7216216216216217,0.5018359853121174,8.961937716262977e-05,0.08023583696488079,0.6022012578616351,0.01693020284299633,0.23970499993022704,0.18852459016393444,0.36710995,0.055076502,0.042727474,0.5350861
Memories BY Maroon 5...,0.9087841909972167,0.7499999999999999,0.19583843329253367,0.0,0.0581902076390669,0.6131420335429769,0.05063088963424373,0.1979389067972817,0.5421545667447306,0.47307009,0.0022899946,0.013042754,0.51159716
100 Years BY Five For F...,0.590614761975604,0.5864864864864865,0.5006119951040391,3.754325259515571e-05,0.18097923609330938,0.5967636268343814,0.007506788053026674,0.4036854076833983,0.1908665105386417,0.28491935,0.048546065,0.03720987,0.6293246
Daughters BY John Mayer...,0.9076982885090883,0.6283783783783784,0.30966952264381875,3.3737024221453286e-05,0.07844142527557035,0.5733752620545073,0.007187350263536174,0.4342878274096091,0.4578454332552693,0.36378,0.0041472814,0.016742961,0.61532974
Bad Day BY Daniel Pow...,0.4863681231152805,0.527027027027027,0.7649938800489596,0.005813148788927336,0.14637272494232245,0.8225235849056602,0.012777511579619871,0.5400147918672638,0.477751756440281,0.13109677,0.22861911,0.3186635,0.32162067
Boston BY Augustana...,0.19751806127313376,0.2635135135135135,0.5030599755201958,3.598615916955018e-05,0.11817482696744425,0.7533411949685533,0.01181919821114838,0.5886046803700757,0.20843091334894612,0.08419221,0.33656454,0.11596402,0.46327928
Clocks BY Coldplay...,0.6503393988226644,0.4972972972972972,0.7209302325581395,0.019896193771626297,0.18738784926941807,0.6127489517819706,0.00798594473726242,0.47668885446756254,0.16744730679156908,0.26077375,0.10986387,0.07352848,0.5558339
The Scientist BY Coldplay...,0.7936785272556094,0.47027027027027035,0.34516523867809057,2.525951557093426e-05,0.0938220968982312,0.6121593291404611,0.002236064526433476,0.5834903224906154,0.11826697892271662,0.18128599,0.008400345,0.0057874504,0.8045262
"Leaving, On a Jet Plane - ""Greatest Hits"" Version BY John Denve...",0.9250727283191423,0.2662162162162163,0.03427172582619337,0.0,0.08741348372212251,0.2311975890985325,0.015173295000798594,0.40542973165320045,0.6053864168618266,0.4759423,0.001533662,0.021315496,0.5012085
Count on Me BY Bruno Mars...,0.9120418984616018,0.4972972972972972,0.2900856793145655,0.0,0.05178159446295822,0.6936582809224318,0.008145663632007666,0.18415874743584376,0.46487119437939106,0.3013699,0.0049767112,0.018766906,0.67488647
Superman (It's Not Easy) BY Five For F...,0.07948046081357986,0.23378378378378373,0.31334149326805383,0.0,0.044988464496283014,0.4759564989517818,0.011659479316403133,0.2751775721801259,0.015222482435597179,0.18655093,0.27244774,0.07685167,0.46414968
7 Years BY Lukas Grah...,0.3115378225266127,0.7513513513513513,0.38310893512851885,0.0,0.45398615739553955,0.7035508385744234,0.04551988500239578,0.40009210030560555,0.2669789227166276,0.26361975,0.08709473,0.047647417,0.6016381
Never Say Never BY The Fray...,0.6166764216906849,0.028378378378378366,0.40636474908200726,1.4152249134948097e-05,0.1784157908228659,0.7076126834381551,0.014055262737581856,0.6802095979682115,0.1756440281030445,0.088556625,0.04340524,0.022863766,0.84517443
From Eden BY Hozier...,0.6340508615007389,0.2567567567567568,0.6266829865361078,4.238754325259516e-05,0.10407587798000512,0.7247117400419286,0.043283820475962305,0.5551485466292683,0.20257611241217796,0.15259348,0.11026721,0.06399782,0.6731415
The Bones - with Hozier BY Maren Morr...,0.3104519200384844,0.4756756756756757,0.5348837209302325,0.0,0.07831325301204817,0.6923480083857442,0.028110525475163718,0.09891014638366752,0.28454332552693207,0.21502869,0.23724116,0.17886086,0.3688693
Take Me to Church BY Hozier...,0.6883459859071575,0.4824324324324324,0.616891064871481,0.0,0.10151243270956165,0.7380110062893082,0.037533940265133355,0.46255983031216413,0.3805620608899297,0.23938389,0.07070149,0.09950935,0.5904053
Sheep BY Mt. Joy...,0.9674229253561488,0.39054054054054055,0.41860465116279066,0.001569204152249135,0.04460394770571647,0.5579140461215932,0.022680083053825267,0.12921254238707242,0.2037470725995316,0.3267095,0.007176037,0.011538854,0.6545756
Perfect BY Ed Sheeran...,0.17688591399869474,0.527027027027027,0.3525091799265605,0.0,0.08869520635734426,0.6719077568134171,0.00047915668423573893,0.22606438648637334,0.06557377049180327,0.19618058,0.17758535,0.05013033,0.5761038
Hallucinogenics BY Matt Maeso...,0.49614124550843586,0.45945945945945954,0.6034271725826194,0.0,0.07703153037682645,0.5960429769392033,0.04376297716019805,0.40955331351781304,0.20491803278688522,0.26038012,0.14795811,0.09950584,0.49215588
By and By BY Caamp...,0.8642621889839536,0.5067567567567567,0.38433292533659724,4.653979238754325e-06,0.1002307100743399,0.5625655136268343,0.0046318479476121985,0.27076792118446574,0.25761124121779855,0.31982452,0.008268805,0.014185404,0.6577213
Honeybee BY The Head A...,0.12802030203291803,0.5851351351351352,0.4406364749082007,0.0008806228373702423,0.6603435016662395,0.5687893081761005,0.025235585369749236,0.5118823348822932,0.4402810304449648,0.2072867,0.21482669,0.23224671,0.34563988
For the Very First Time BY Joel Stewa...,0.889237946210906,0.5891891891891892,0.4724602203182374,0.004186851211072665,0.08228659318123557,0.5247641509433961,0.0030346590001597146,0.2951535702823013,0.07377049180327866,0.326292,0.009219092,0.0077310116,0.6567579
Someone Like You - Piano Vocal BY David Nail...,0.9522202905223516,0.5445945945945946,0.12607099143206854,0.0,0.09125865162778773,0.5981394129979035,0.011020603737422134,0.39908736969899944,0.12177985948477751,0.19793586,0.0011515643,0.0011254539,0.7997871
I Will Be Found (Lost At Sea) BY John Mayer...,0.45053334100704423,0.47837837837837827,0.2949816401468789,0.00527681660899654,0.15534478338887464,0.4910246331236896,0.002236064526433476,0.5387379467213687,0.19320843091334897,0.2713372,0.037056297,0.02861264,0.66299385
